AuthorID,Author,Date,Content,Attachments,Reactions
"802980996114415648","justinaversano.eth#9406","2021-11-16","Unfortunately I won’t be able make 8 am pst on Wednesday","",""
"746551601296179231","DT | Luiz#4149","2021-11-16","Frankly we should do both","",""
"746551601296179231","DT | Luiz#4149","2021-11-16","Much to discuss","",""
"827362797792788520","hddamico#7928","2021-11-16","i agree","",""
"827362797792788520","hddamico#7928","2021-11-16","we should record it as well.","",""
"827362797792788520","hddamico#7928","2021-11-16","should we create a ""collector"" role and give to notable collectors joining the partybid?","",""
"827362797792788520","hddamico#7928","2021-11-16","@lucaspon can you pls set up the both call with the recording robot?","",""
"389803426877407232","lucaspon#3865","2021-11-16","ok will add the necessary robots","",""
"389803426877407232","lucaspon#3865","2021-11-16","heard he was a pretty nifty dude","",""
"693277954519728138","Lapsus#4632","2021-11-16","Can you add @carlovanderoer so he is able to see this channel?","",""
"693277954519728138","Lapsus#4632","2021-11-16","Hey, you should be in!","",""
"859522510176124971","carlovanderoer#0512","2021-11-16","Ah here you all are, thanks @Lapsus","","🔥 (3)"
"827362797792788520","hddamico#7928","2021-11-16","tks sir 🙂","",""
"827362797792788520","hddamico#7928","2021-11-16","so see you all tomorrow @ 11am EST.","","👍 (1)"
"827362797792788520","hddamico#7928","2021-11-16","we will have a second one on Thursday @ 11am EST as well.","",""
"693277954519728138","Lapsus#4632","2021-11-16","Any prevision on duration of the call?","",""
"827362797792788520","hddamico#7928","2021-11-16","30-45 minutes","","👍 (2)"
"809382179468476456","mdr#8647","2021-11-16","Can find myself fully in the BHAG !! For the most part I agree with the whole plan, the intentions and goals. Also the current problems signalled in the NFT photo space are real and need to be addressed in order for photo NFT to have a future in the long run and in order to establish connection with the traditional photo world. 

What I am missing a bit though is how RAWdao acquires liquidity in the future. With the funds coming out of the PartyBid liquidity will be guaranteed for quite some time, but not forever.

How will new funds be raised for the DAO? There will be some value derived from the RAW tokens through appreciation. There will be value in the NFTs in the DAOs vault, but will RAWdao trade them? And if so, how will be decided what and when they are to be traded? There is a risk RAWdao will be flipping NFT in the same way as currently is the speculative practice, which might undo part of RAWs purpose. 

Already with the PartyBid strategy to establish liquidity RAW is walking a thin line in this respect - though I must add it is conceptually fantastic to fracture this historic work to a thousand owners in a way returning the work in the ownership of the community. Don’t know if that is intentional though, but this concept of shared ownership of important work might also be a strategy for the future - it fits web3 philosophy. Let’s fracture Andreas Gurski’s “*Rhein II*” ⚡ 

So maybe it is smart to think about how to raise liquidity by maybe also initiating projects that will raise funds. For now, for this plan, this doesn’t need to be concrete, but it might be good to put in the Strategic Plan some kind of intention to explore this.","","👍 (1)"
"389803426877407232","lucaspon#3865","2021-11-16","borrowing from the experience in fingerprints, there's a few ways to raise liquidity available for the DAO:
1- primary token sales: we still have a huge amount of tokens in treasury which we can sell to raise funds;
2- capital raises: for instance, from venture capital funds interested in investing in web3.0
3- revenue generating projects: where we can, for example, create new nft projects in partnership with artists and retain a portion of the proceeds from the initial sales and secondary royaltee fees
4- other initiatives we don't anticipate, such as artistic events and exhibitions where we can perhaps earn from ticket sales or a number of things we haven't thought about.","",""
"389803426877407232","lucaspon#3865","2021-11-16","also we can earn from providing liquidity to our own token in decentralized exchanges","",""
"389803426877407232","lucaspon#3865","2021-11-16","and from staking stationary funds","",""
"389803426877407232","lucaspon#3865","2021-11-16","but these are mostly secondary sources.","",""
"389803426877407232","lucaspon#3865","2021-11-16","all in all there's plenty of work to do before the next liquidity round","","👍 (4)"
"389803426877407232","lucaspon#3865","2021-11-16","what's the theme of the calls?","",""
"809382179468476456","mdr#8647","2021-11-16","Yes! For sure - but just thought it would be good to outline this a bit more in the Strategic Plan - just a few lines what is the intention for the future. Now we only have point 4. ""Value: through the proper achievement of previous steps, drive appreciation of our RAW tokens and our collection.""","",""
"859522510176124971","carlovanderoer#0512","2021-11-16","Catching up on this channel, much work has been accomplished, thank you @DT | Luiz @alexcartagenamex  @hddamico @lucaspon and all!","","😋 (4),☕ (4),🤘 (4)"
"827362797792788520","hddamico#7928","2021-11-16","mission, vision and roadmap discussion","","🤘 (2)"
"746551601296179231","DT | Luiz#4149","2021-11-16","Good point Misha - some of these are already in our minds but we need to properly write it down. 

As @lucaspon mentioned, we can follow the Fingerprints playbook of selling our treasury tokens at a higher prices as we prove we can collect pieces that prove to increase in valuable (without selling them).

We could also do auctions like we’re doing for TF49, but I don’t see this as a tool we get to use all the time, otherwise we may lose its appeal. 

Revenue generating projects are also a possibility, as long as they don’t affect negatively (1) our brand (2) our curatorial credibility","","ToadYes (5),👍 (2)"
"820715430683082835","omarzrobles#9845","2021-11-17","Who's going to have access to tomorrow's call? Is i open to all members including new and ppl in the general channels?","",""
"389803426877407232","lucaspon#3865","2021-11-17","!create Mission, Vision and Roadmap discussion 11/17/2021 11am EST","",""
"389803426877407232","lucaspon#3865","2021-11-17","!create Mission, Vision and Roadmap discussion Thursday 11am EST","",""
"389803426877407232","lucaspon#3865","2021-11-17","please RSVP inside #📅│calendar","",""
"389803426877407232","lucaspon#3865","2021-11-17","click the [+] sign to add to your private calendars","","🔥 (1)"
"389803426877407232","lucaspon#3865","2021-11-17","don't think I'll be able to attend, so here are the instructions for recording:","https://cdn.discordapp.com/attachments/908079682824601670/910389708549390366/unknown.png",""
"833922506247110656","lightchronicler#4067","2021-11-17","YesSer","",""
"833922506247110656","lightchronicler#4067","2021-11-17","Those tablets were heavy. NFTs would have been easier.","","😂 (1)"
"833922506247110656","lightchronicler#4067","2021-11-17","It's a fine line balancing the goal of building a great collection with the practice of selling collected works for liquidity. If e.g. an outsider came and outbid the 1kETH from the party bid RAW would have lost one of the pivotal photo pieces in the NFT Space, which would be a pity, even though there might be a bag of $. Esp with TF #49 because that's the only TF in the vault.","",""
